104, 16
195, 18
546, 20
132, 16
59, 14
539, 20
75, 14
420, 18
431, 20
59, 14
93, 16
89, 16
14, 10
17, 12
51, 14
1003, 22
486, 18
1256, 22
814, 20
769, 20
365, 20
849, 22
329, 20
2372, 24
217, 18
474, 20
146, 16
634, 18
2108, 22
2561, 24
4005, 26
1471, 22
4846, 26
447, 20
1328, 22
779, 22
501, 20
208, 18
1215, 22
945, 20
1394, 22
913, 22
836, 22
1655, 24
300, 20
1755, 24
594, 20
1196, 22
75, 16
192, 18
346, 20
1346, 22
4804, 26
1879, 22
372, 20
1913, 24
878, 22
364, 20
217, 18
907, 22
524, 22
943, 22
826, 22
16, 10
55, 14
13, 10
962, 20
107, 16
11, 8
681, 18
10, 8
41, 12
1303, 20
22, 12
20, 12
818, 20
916, 20
1093, 20
116, 14
236, 18
58, 14
111, 14
65, 14
443, 18
354, 18
782, 20
226, 18
383, 16
899, 20
314, 18
600, 20
986, 22
154, 16
214, 16
152, 14
303, 18
639, 20
513, 18
272, 18
1464, 20
656, 20
527, 18
132, 16
260, 18
255, 18
141, 16
800, 20
75, 16
109, 16
436, 18
353, 18
230, 16
571, 18
404, 18
131, 16
292, 18
109, 16
518, 20
100, 14
167, 18
267, 16
609, 18
116, 16
179, 18
33, 14
100, 14
11, 8
87, 16
236, 18
48, 12
103, 16
401, 18
22, 12
52, 14
59, 16
814, 20
575, 20
228, 16
999, 22
550, 20
122, 14
1227, 22
251, 18
433, 18
564, 20
886, 22
176, 18
1215, 22
2468, 24
3542, 24
565, 20
779, 22
1058, 22
200, 16
329, 18
1075, 20
607, 22
643, 20
2323, 24
535, 18
2528, 24
1140, 22
2269, 24
1889, 24
577, 20
486, 20
93, 16
1477, 22
235, 18
653, 20
997, 22
1238, 20
904, 22
581, 20
353, 20
484, 20
249, 20
75, 14
85, 16
308, 20
633, 20
675, 20
648, 20
661, 22
346, 18
566, 22
819, 22
274, 18
955, 22
4656, 26
3103, 26
4466, 26
3978, 24
1525, 24
862, 22
13041, 28
1812, 22
1102, 20
1314, 22
1825, 22
3064, 24
2471, 26
3010, 26
1078, 22
3518, 26
1905, 24
5736, 26
1506, 22
386, 18
9731, 26
5693, 26
2158, 24
8787, 26
5132, 26
1958, 24
9667, 28
971, 22
1571, 24
1817, 22
111, 16
429, 20
105, 16
6626, 28
2071, 24
452, 20
3825, 26
544, 20
518, 20
8064, 28
383, 20
1377, 24
4385, 26
613, 20
509, 18
1148, 22
1502, 24
1919, 22
5007, 26
3661, 24
3310, 24
3979, 26
4766, 26
467, 22
1425, 24
1949, 24
1283, 22
685, 20
1267, 22
2702, 24
213, 20
834, 24
279, 20
1237, 24
284, 20
1066, 22
1198, 22
180, 16
3468, 24
1918, 24
854, 20
2483, 24
2468, 26
5715, 28
1425, 24
1097, 22
4901, 28
279, 20
1476, 24
293, 18
2290, 24
900, 22
1117, 22
4602, 26
774, 22
2168, 24
7467, 28
2204, 24
2477, 24
395, 20
858, 22
2228, 24
728, 20
550, 22
1238, 24
244, 20
1274, 22
390, 20
2036, 24
2457, 26
2644, 24
1274, 24
706, 20
3015, 26
430, 20
3575, 26
1226, 24
1684, 24
1274, 22
4390, 26
1027, 22
383, 22
1836, 26
967, 24
327, 18
113, 14
1977, 24
4090, 26
287, 18
912, 22
4922, 26
697, 22
583, 22
2510, 24
615, 22
318, 18
1513, 24
732, 20
192, 18
425, 20
917, 20
386, 20
618, 22
1159, 24
187, 20
1423, 24
577, 22
2277, 24
557, 22
928, 20
561, 22
5252, 26
322, 18
1059, 22
7213, 28
2682, 26
1524, 24
1001, 22
1824, 24
2643, 24
734, 22
637, 22
178, 18
1407, 22
5687, 26
727, 20
2953, 24
2885, 24
867, 22
6155, 26
2870, 26
2110, 24
3293, 26
807, 22
2520, 24
377, 18
956, 22
1457, 22
1897, 24
2305, 24
7523, 26
1522, 24
4964, 28
597, 24
3772, 26
67, 14
471, 20
1642, 24
308, 18
2093, 24
1477, 24
2605, 26
2527, 24
1904, 26
1215, 22
155, 18
452, 20
192, 18
1984, 24
1002, 24
327, 20
2246, 24
2854, 26
1006, 24
3806, 26
432, 20
544, 22
765, 22
6846, 28
391, 20
1554, 22
307, 18
1197, 22
3857, 26
1996, 24
3994, 28
3611, 26
1504, 24
1500, 24
1548, 24
1410, 24
476, 20
1322, 24
2877, 24
517, 20
3054, 24
3516, 26
802, 24
2785, 24
2220, 26
927, 24
1372, 24
981, 24
1152, 24
430, 20
2439, 24
2087, 24
1057, 22
1055, 22
2202, 26
732, 22
8060, 28
1005, 26
3679, 26
129, 16
324, 18
255, 16
284, 20
297, 20
104, 16
889, 22
243, 18
579, 20
991, 22
568, 20
286, 20
50, 14
153, 18
34, 14
774, 22
727, 22
121, 16
1297, 22
92, 16
224, 18
790, 22
121, 18
252, 20
604, 22
423, 20
270, 18
517, 20
812, 22
242, 18
901, 22
1349, 24
1078, 22
1479, 24
3801, 26
520, 22
423, 20
144, 18
113, 16
568, 20
179, 18
446, 20
982, 22
1652, 24
116, 18
512, 22
1111, 24
747, 22
359, 20
44, 16
414, 20
981, 20
567, 20
842, 22
811, 22
375, 22
548, 22
2211, 24
4560, 26
286, 20
318, 18
667, 22
116, 16
3395, 26
328, 20
611, 20
1685, 24
1155, 22
590, 20
1472, 24
818, 22
373, 22
491, 22
78, 18
305, 18
315, 20
132, 20
569, 20
1556, 24
597, 22
475, 20
424, 22
1694, 24
138, 20
511, 20
377, 22
309, 18
3530, 26
664, 22
975, 20
2388, 24
1778, 24
1565, 22
8263, 28
744, 24
814, 24
2531, 26
1007, 22
755, 22
616, 20
2379, 24
1088, 22
3190, 26
1145, 24
5328, 26
5060, 26
2269, 26
912, 24
398, 22
946, 22
70, 18
1755, 22
3367, 24
632, 22
1751, 24
1571, 24
65, 20
3252, 26
3429, 26
5093, 26
3111, 26
496, 20
402, 20
36, 12
106, 16
82, 16
78, 16
808, 22
290, 20
72, 16
788, 22
756, 20
877, 20
268, 16
626, 20
771, 22
327, 18
3638, 24
7405, 28
2417, 24
973, 22
3148, 24
488, 22
1019, 20
632, 20
1400, 20
4657, 24
1852, 24
1107, 22
7006, 26
1045, 24
908, 22
2051, 24
169, 20
677, 20
2482, 24
2477, 22
5379, 26
1160, 20
1433, 24
2313, 24
730, 20
170, 18
691, 20
1207, 22
1267, 24
2126, 24
2940, 24
447, 18
965, 22
805, 20
7062, 28
2113, 24
2282, 24
538, 22
497, 20
2656, 24
659, 22
1012, 22
1140, 24
2959, 24
87, 14
903, 22
289, 18
180, 16
578, 20
661, 20
1643, 24
189, 18
164, 16
397, 20
268, 18
1314, 24
606, 20
732, 20
241, 18
680, 20
938, 22
406, 20
1387, 24
1747, 24
777, 22
2792, 26
737, 20
31, 14
151, 18
131, 18
1868, 24
1162, 22
1453, 24
888, 22
229, 20
1238, 24
401, 20
369, 20
2156, 24
79, 16
197, 20
542, 20
2301, 24
2577, 26
181, 18
1032, 22
582, 20
1248, 22
167, 18
549, 22
455, 22
107, 18
1430, 24
552, 20
77, 16
3085, 26
378, 20
511, 20
306, 20
2461, 24
472, 22
918, 22
798, 24
825, 20
270, 16
489, 18
124, 16
173, 16
698, 20
749, 22
1384, 22
345, 18
782, 22
379, 20
272, 18
292, 18
13, 8
440, 20
241, 18
23, 10
388, 18
485, 20
281, 20
131, 16
117, 16
218, 20
22, 12
287, 20
36, 12
199, 16
245, 16
202, 16
2033, 22
1180, 22
1613, 24
1162, 22
811, 22
69, 18
284, 18
166, 18
104, 16
81, 14
322, 18
802, 20
217, 16
89, 16
399, 20
411, 18
417, 20
604, 22
135, 18
53, 14
477, 20
10, 10
554, 20
772, 20
168, 16
1339, 22
463, 20
120, 16
1589, 22
212, 20
790, 22
104, 14
1426, 22
1106, 22
4953, 26
987, 22
2771, 24
2260, 24
239, 18
3060, 26
673, 22
165, 18
3991, 24
155, 18
1284, 22
1791, 24
822, 22
163, 18
1449, 24
279, 22
330, 20
204, 20
71, 18
69, 16
369, 20
724, 22
216, 18
812, 22
4215, 26
762, 20
4808, 26
3150, 26
816, 24
2796, 24
2972, 24
767, 24
808, 22
295, 22
117, 18
449, 20
661, 18
1230, 22
2138, 24
3231, 24
6390, 28
1475, 24
1501, 24
274, 22
1506, 24
113, 20
85, 16
218, 20
2058, 24
378, 20
4331, 26
7709, 28
325, 22
4626, 26
583, 22
626, 24
138, 20
334, 16
402, 18
411, 18
1830, 24
1336, 22
137, 16
222, 20
446, 18
483, 20
670, 20
911, 20
358, 20
1252, 22
248, 20
27, 12
91, 16
176, 18
25, 14
28, 14
957, 20
29, 14
109, 18
779, 20
32, 16
78, 16
50, 16
12, 12
3295, 24
1211, 22
427, 18
570, 20
436, 20
192, 18
5625, 26
594, 22
892, 22
61, 16
475, 18
63, 16
1007, 22
930, 20
457, 20
1784, 24
169, 20
817, 22
817, 22
421, 22
1631, 22
192, 20
387, 18
57, 16
678, 20
718, 20
363, 20
899, 22
533, 22
46, 18
281, 20
306, 20
2016, 22
269, 18
1481, 22
1185, 20
201, 18
1466, 24
812, 20
342, 20
499, 20
1514, 22
543, 22
582, 20
817, 22
26, 12
315, 20
870, 22
605, 22
51, 18
371, 20
140, 18
32, 14
2019, 22
202, 20
33, 16
144, 20
695, 22
109, 18
424, 18
1225, 22
774, 22
769, 20
260, 20
710, 22
1509, 22
1306, 24
1122, 24
71, 20
163, 20
53, 16
653, 20
1075, 22
482, 20
2156, 24
2867, 24
2238, 26
1279, 22
1204, 24
375, 22
705, 22
177, 18
21, 14
30, 18
2567, 24
610, 20
2104, 24
2055, 24
1016, 24
1155, 24
1758, 24
938, 24
316, 20
339, 18
744, 20
2827, 24
128, 16
1017, 20
1178, 22
139, 16
138, 18
445, 20
19, 12
25, 14
122, 16
3657, 24
1189, 20
3874, 24
3651, 24
1021, 20
1137, 22
7082, 26
1056, 22
4267, 24
398, 20
1352, 22
338, 18
215, 16
877, 20
627, 20
8763, 28
600, 20
2196, 24
935, 22
582, 20
875, 22
943, 22
146, 18
1224, 22
859, 20
1327, 22
2849, 24
2046, 24
688, 20
2979, 24
2558, 24
2634, 24
4923, 24
205, 18
439, 20
985, 22
1636, 22
5678, 26
2836, 22
1761, 24
4168, 26
1998, 22
840, 20
1224, 22
3798, 24
827, 22
2274, 24
2621, 24
1644, 22
71, 14
2852, 24
127, 14
285, 18
607, 20
425, 18
272, 18
869, 22
158, 16
716, 20
177, 16
588, 20
986, 20
2345, 24
1054, 22
421, 18
2949, 24
538, 20
2788, 24
1029, 22
172, 18
545, 20
525, 20
457, 20
1002, 20
3473, 24
91, 16
912, 22
3657, 26
936, 22
1143, 22
530, 22
243, 18
235, 18
785, 22
266, 18
450, 20
1198, 22
1379, 22
140, 18
6986, 26
84, 16
465, 20
966, 22
882, 22
424, 20
948, 22
94, 16
140, 18
322, 20
2898, 24
3098, 24
1217, 22
392, 20
976, 22
2854, 24
397, 20
924, 22
1005, 24
582, 18
576, 18
2286, 22
1021, 22
89, 14
1705, 22
959, 22
786, 20
793, 20
120, 16
388, 18
171, 16
579, 20
12, 8
662, 20
252, 16
54, 12
555, 20
567, 20
165, 16
222, 18
105, 16
413, 18
14, 10
56, 14
53, 12
636, 20
1564, 22
83, 14
1078, 20
1035, 22
409, 20
1481, 22
1322, 22
637, 20
134, 16
479, 20
47, 14
377, 18
420, 18
186, 16
663, 20
690, 20
383, 20
186, 18
106, 16
761, 22
348, 18
365, 20
325, 18
58, 14
379, 18
2152, 22
542, 18
1594, 22
103, 18
591, 20
2887, 24
1891, 24
1459, 22
1732, 22
1123, 20
1985, 22
245, 18
1208, 20
2412, 24
796, 22
462, 20
1024, 22
223, 18
308, 18
1461, 22
17, 10
344, 18
242, 18
1017, 22
390, 18
220, 18
245, 18
38, 14
289, 20
186, 18
19, 12
995, 20
699, 22
174, 16
511, 20
1025, 20
527, 18
1391, 22
1475, 22
2113, 24
313, 20
124, 18
1886, 24
656, 20
67, 16
55, 14
414, 20
3795, 24
690, 20
1670, 22
2386, 24
1048, 22
3184, 24
2296, 24
775, 22
464, 20
1190, 22
67, 16
699, 20
679, 20
1048, 20
4004, 24
3179, 24
3533, 26
2281, 24
1935, 24
210, 20
1008, 22
1370, 20
359, 18
1511, 22
450, 20
145, 16
557, 20
181, 18
1041, 20
243, 18
376, 20
350, 18
570, 20
2294, 22
20, 12
108, 16
107, 16
29, 14
252, 18
142, 18
908, 20
119, 16
25, 14
804, 20
24, 14
168, 18
57, 14
309, 18
589, 20
668, 20
1626, 22
3068, 24
306, 20
1656, 22
585, 20
367, 20
426, 20
718, 22
346, 18
308, 18
262, 18
1133, 20
278, 18
437, 20
580, 22
457, 20
231, 20
284, 20
1678, 22
384, 18
688, 20
122, 18
1450, 22
2583, 22
1697, 22
1770, 24
229, 20
1122, 22
2780, 24
1540, 24
1235, 22
573, 18
663, 20
1550, 22
1469, 24
2738, 24
1968, 22
877, 22
213, 18
3968, 24
1382, 22
476, 20
1490, 24
112, 16
433, 20
1159, 22
903, 22
768, 22
210, 18
138, 18
96, 16
402, 20
240, 20
180, 18
168, 18
2437, 24
770, 22
541, 20
2756, 24
2773, 24
2695, 24
5936, 26
1826, 24
1044, 22
1843, 24
1488, 24
4092, 26
706, 22
279, 18
1183, 22
831, 22
240, 18
10074, 26
1306, 24
1305, 24
2617, 24
1425, 24
2789, 26
335, 20
993, 24
416, 20
489, 20
1317, 22
2609, 24
1855, 24
10783, 28
3658, 26
1822, 24
4479, 26
407, 22
2459, 24
637, 22
1003, 24
733, 22
1985, 24
1150, 24
362, 20
1259, 22
111, 18
747, 22
2524, 24
473, 22
388, 22
3192, 24
2735, 24
1429, 22
3213, 26
3591, 26
1340, 22
1395, 24
4591, 26
8308, 26
6316, 28
14380, 28
1701, 24
557, 20
2984, 24
640, 22
13233, 30
4247, 26
4260, 26
3060, 26
1024, 22
4249, 26
8555, 28
1734, 24
5880, 28
495, 20
582, 22
1201, 22
11104, 28
1089, 24
2375, 24
1248, 24
1939, 24
3541, 26
1865, 26
624, 22
4045, 26
557, 20
1074, 22
467, 22
5074, 28
1527, 24
2262, 26
4746, 28
2715, 24
3170, 26
1674, 24
2313, 24
1230, 24
2168, 24
2566, 26
1134, 22
354, 20
2455, 26
1065, 24
867, 22
948, 24
1423, 24
451, 22
489, 22
1320, 24
803, 22
2765, 26
962, 22
5328, 26
4467, 28
912, 22
2283, 24
672, 22
4111, 26
1076, 24
2208, 26
1249, 26
2134, 24
2169, 26
386, 20
3556, 26
12000, 30
1649, 24
1525, 22
1417, 24
1235, 24
4535, 28
4691, 26
5029, 28
1443, 22
301, 20
1099, 24
2225, 26
2638, 26
7011, 26
3741, 26
1474, 24
2914, 26
1071, 24
1580, 24
1018, 24
2826, 24
1099, 24
928, 24
5440, 28
7718, 28
1559, 26
388, 22
307, 22
2305, 26
2609, 26
2932, 26
1094, 24
401, 18
1051, 22
380, 18
1352, 24
746, 22
768, 20
3020, 24
689, 20
1128, 22
3251, 26
1011, 22
1146, 24
208, 18
267, 20
132, 16
783, 22
524, 22
258, 20
436, 20
1118, 22
413, 20
1120, 22
2205, 24
413, 22
731, 22
703, 22
194, 18
1127, 22
1659, 24
175, 16
3299, 24
3832, 26
990, 22
3722, 26
3124, 26
2228, 26
687, 22
534, 20
672, 20
2301, 24
131, 16
726, 20
557, 22
2812, 26
2199, 24
2484, 24
2897, 26
712, 22
1152, 24
1132, 22
201, 20
1550, 22
450, 20
318, 20
2382, 24
3743, 26
453, 22
847, 22
2611, 26
2336, 24
489, 20
1004, 24
230, 18
3430, 26
2085, 26
543, 22
543, 22
199, 18
667, 22
3518, 26
543, 22
2070, 24
46, 14
286, 20
269, 20
1851, 24
2613, 26
548, 22
1609, 24
76, 16
1795, 24
623, 22
99, 18
548, 24
1050, 24
454, 22
373, 20
557, 20
1917, 24
862, 22
570, 22
1090, 24
1931, 24
2413, 26
6866, 28
704, 24
2772, 26
164, 18
686, 22
158, 18
141, 18
1402, 24
1650, 24
5890, 28
849, 24
1007, 24
564, 24
507, 22
129, 20
51, 16
1083, 24
504, 22
378, 20
1055, 24
5100, 28
1173, 26
5489, 28
1573, 24
1861, 26
249, 20
1243, 22
150, 18
419, 22
5858, 28
683, 22
2513, 26
1405, 26
649, 22
473, 22
1715, 26
500, 22
376, 22
121, 18
171, 20
218, 20
2817, 26
434, 22
1194, 24
1678, 24
696, 22
287, 22
578, 24
201, 20
361, 22
2637, 26
955, 24
674, 22
897, 22
3358, 26
3085, 26
6356, 26
6093, 28
998, 24
1209, 26
3897, 28
6462, 28
832, 24
265, 20
1195, 24
2557, 26
1726, 24
1142, 24
4350, 28
4599, 28
6729, 28
3036, 26
3119, 28
962, 24
1807, 26
497, 22
622, 22
642, 22
481, 22
304, 22
2962, 26
4073, 28
627, 24
4408, 28
1558, 26
2473, 26
502, 20
474, 22
715, 22
2410, 26
2179, 24
266, 22
882, 24
123, 18
261, 22
2360, 26
763, 22
590, 22
34, 16
119, 18
98, 20
1876, 24
394, 22
306, 22
2735, 26
111, 18
901, 24
1725, 24
229, 20
139, 20
1005, 24
232, 20
399, 22
279, 20
1753, 24
471, 22
1244, 24
927, 24
1221, 24
5352, 26
6315, 28
1421, 24
1954, 26
324, 20
425, 22
368, 20
254, 20
1097, 24
1453, 24
6401, 28
509, 24
1918, 26
3063, 26
2196, 24
697, 22
112, 18
298, 22
1405, 24
799, 22
525, 22
1964, 26
3938, 28
2902, 26
1197, 24
4038, 28
148, 20
831, 22
480, 22
709, 20
87, 16
70, 18
422, 20
399, 20
871, 22
2157, 22
304, 20
105, 18
104, 20
1693, 22
1065, 22
388, 18
918, 24
2555, 24
1846, 22
4253, 26
5190, 26
1940, 22
1327, 24
2473, 24
2999, 26
308, 20
4680, 26
1115, 20
4737, 26
4157, 26
740, 20
1791, 24
1080, 22
3834, 24
2418, 26
618, 22
1591, 24
135, 16
191, 18
516, 20
5539, 26
1229, 22
918, 22
1322, 24
121, 18
2590, 24
1213, 24
333, 20
107, 20
487, 20
1937, 24
1154, 22
3663, 26
2308, 24
551, 22
646, 22
841, 22
3223, 26
3073, 26
4303, 26
2226, 24
2378, 24
983, 24
160, 18
224, 20
1595, 24
556, 20
192, 18
329, 20
1006, 22
736, 22
260, 22
379, 22
1360, 24
1486, 24
2315, 24
1138, 22
829, 24
923, 22
612, 22
2060, 24
1568, 22
1465, 24
3840, 26
2249, 26
194, 18
266, 22
766, 22
3723, 26
5747, 28
2307, 24
1362, 24
1842, 22
3827, 26
940, 24
565, 22
1370, 26
391, 20
1672, 24
465, 20
269, 20
1114, 24
630, 22
162, 20
116, 18
473, 22
166, 22
309, 22
102, 20
172, 20
657, 22
985, 24
4082, 26
4115, 26
317, 22
1453, 24
2126, 24
678, 24
256, 20
569, 22
2964, 26
1513, 22
491, 20
173, 16
371, 20
642, 22
67, 14
686, 22
1334, 20
108, 16
993, 24
1459, 22
604, 22
169, 16
113, 18
24, 12
233, 20
356, 20
52, 14
253, 18
1274, 22
102, 16
268, 20
438, 20
161, 20
1297, 24
378, 20
126, 16
175, 16
1533, 24
119, 16
890, 22
552, 22
1149, 22
771, 22
3075, 26
1165, 24
158, 18
588, 20
59, 14
486, 20
1187, 22
67, 14
346, 20
701, 22
63, 16
537, 22
348, 22
2303, 24
669, 22
278, 18
103, 18
313, 18
1050, 22
505, 20
292, 20
474, 22
183, 20
809, 22
645, 22
615, 22
179, 16
751, 22
1339, 22
1971, 26
1610, 24
3191, 24
2002, 24
157, 18
4057, 24
529, 22
293, 20
1205, 24
34, 14
208, 20
717, 20
1305, 22
447, 22
777, 22
639, 20
214, 18
1980, 24
438, 22
65, 16
421, 22
2521, 24
193, 20
810, 20
808, 22
848, 22
1875, 22
2829, 24
1174, 24
2318, 24
454, 22
702, 24
2189, 26
224, 20
232, 18
2362, 24
734, 22
92, 16
3975, 24
924, 24
882, 24
1749, 24
1204, 24
563, 24
100, 18
2081, 26
378, 20
641, 22
581, 20
892, 22
3342, 26
5773, 26
6728, 28
950, 24
4985, 26
1315, 24
2013, 24
373, 20
2282, 24
491, 20
478, 22
2424, 26
1049, 22
347, 22
149, 18
1025, 22
467, 24
496, 22
433, 22
26, 14
41, 16
120, 18
2018, 24
208, 20
335, 20
484, 22
40, 16
793, 22
514, 22
68, 18
34, 18
501, 22
370, 20
547, 20
891, 22
3002, 24
1467, 22
312, 22
1212, 24
1557, 24
2120, 26
1764, 26
838, 24
773, 24
150, 20
926, 22
629, 22
384, 20
1957, 24
1643, 24
5656, 28
2548, 24
371, 24
484, 24
1489, 24
123, 20
79, 18
378, 22
2693, 26
498, 22
1643, 24
1325, 24
1657, 26
3753, 26
1266, 24
414, 24
153, 20
309, 18
670, 20
369, 20
698, 22
388, 20
143, 20
500, 22
1491, 22
121, 18
322, 20
1594, 22
315, 20
820, 20
51, 16
39, 16
247, 20
150, 18
68, 18
118, 18
1679, 22
60, 18
766, 22
1790, 22
345, 20
215, 20
393, 20
50, 16
383, 20
904, 22
320, 20
636, 22
614, 22
35, 18
4081, 26
528, 22
4203, 26
283, 20
573, 20
125, 20
777, 22
787, 20
224, 20
1527, 24
880, 24
494, 22
4057, 24
2283, 26
2588, 24
871, 22
1621, 22
396, 20
121, 18
3225, 24
181, 18
385, 20
283, 22
229, 20
198, 20
128, 20
2325, 24
1912, 24
2019, 24
1754, 22
566, 20
1689, 22
2438, 24
929, 22
1598, 24
944, 22
1702, 24
202, 20
1868, 22
4492, 26
1354, 22
7805, 28
938, 22
3340, 24
6889, 26
9270, 28
3427, 26
4599, 26
1258, 22
802, 22
4253, 26
6962, 28
602, 20
10085, 28
230, 18
784, 22
452, 22
2037, 24
1555, 24
6091, 28
1365, 24
6306, 26
1504, 22
4381, 26
5890, 28
6114, 26
524, 20
1241, 24
807, 22
938, 20
1006, 22
2892, 24
1377, 24
1954, 24
1813, 24
3141, 24
7638, 28
2459, 24
571, 22
3957, 26
2305, 24
389, 18
330, 20
835, 22
2555, 24
3340, 26
3039, 26
1112, 22
231, 16
1664, 22
1414, 22
284, 16
2237, 22
1476, 22
2335, 24
741, 20
680, 20
2024, 24
793, 20
1208, 22
501, 18
496, 18
229, 18
811, 20
1985, 22
2730, 24
2588, 24
595, 20
1746, 24
1194, 22
2216, 22
1307, 20
